0,1,2,3,4,5,6,7,8,9,10,11
47598.28466796875,52366.23126220703,51351.213928222656,31085.77734375,40967.56311035156,37545.718322753906,13867.184631347656,7344.6060791015625,9851.675720214844,4392.906982421875,1288.3253173828125,2365.6360473632812
41885.178161621094,49329.46484375,45212.92266845703,26482.04119873047,33053.10760498047,29452.720336914062,723.70361328125,1726.0154418945312,1155.791748046875,0.0,0.0,0.0
18431.591369628906,16800.30987548828,18869.032775878906,14412.370910644531,11867.623962402344,13730.528747558594,15712.038269042969,10129.083312988281,13251.343139648438,18704.357849121094,12173.728393554688,16445.707153320312
16972.410400390625,21567.47918701172,20351.615661621094,5522.547668457031,6693.610107421875,6448.215515136719,3171.9505615234375,3631.8342895507812,3667.8167724609375,983.1270751953125,1110.8462524414062,1102.2015380859375
16788.962524414062,36611.287658691406,36253.84631347656,31504.10009765625,47146.166015625,47343.942138671875,26168.052978515625,30463.31671142578,31196.518615722656,18084.78204345703,11271.273254394531,13206.714599609375
28569.8349609375,27234.62615966797,25335.456115722656,43023.519592285156,41435.531311035156,41248.36700439453,27849.679260253906,28631.54034423828,28050.229614257812,9243.428100585938,16392.292907714844,14550.236450195312
5023.629943847656,25891.315673828125,16187.41357421875,17208.893432617188,18680.63604736328,20271.06719970703,9375.115051269531,11104.346252441406,10494.209655761719,179.19873046875,6340.230163574219,2470.831787109375
33353.416564941406,39779.955322265625,38048.062744140625,9797.71484375,11163.723571777344,12385.271240234375,8857.111694335938,6779.2216796875,10332.209838867188,5987.152160644531,4465.5076904296875,7940.156799316406
33048.87939453125,38622.498107910156,33484.78674316406,37207.234436035156,37690.58673095703,35862.28942871094,17261.714233398438,18763.193115234375,17165.96356201172,12942.879760742188,2311.6567993164062,7899.88720703125
20524.9931640625,39183.482482910156,31597.433837890625,21948.425659179688,31994.88299560547,27797.935974121094,17303.00634765625,12156.648681640625,12912.535583496094,21028.0078125,16665.42840576172,16878.251708984375
2502.0640869140625,45221.62341308594,22778.7998046875,5968.021423339844,14799.428955078125,12604.980590820312,7928.927185058594,9477.614379882812,12568.118896484375,4821.536071777344,6536.255310058594,9493.054931640625
22255.742309570312,64730.063903808594,47837.074768066406,13892.179260253906,28895.95965576172,23911.216430664062,14686.359069824219,10276.27099609375,15708.336853027344,8856.172729492188,3370.060302734375,8669.727966308594
16458.67694091797,48187.80139160156,40945.56854248047,4443.2763671875,8772.224243164062,6441.611328125,9607.501159667969,12238.405395507812,10034.019226074219,15603.217712402344,11197.229431152344,12988.788269042969
59225.219299316406,46672.52978515625,59137.48126220703,20058.54217529297,7893.3062744140625,16281.329711914062,6790.768493652344,1860.7741088867188,12104.023315429688,6166.5079345703125,1093.7825317382812,12252.438171386719
15743.949645996094,27994.28076171875,22935.723754882812,10956.0087890625,2348.9312133789062,9999.953796386719,14500.543701171875,2658.2756958007812,14056.892150878906,9316.999450683594,1618.4625854492188,9802.560974121094
933.7012939453125,46373.7744140625,13731.761291503906,8615.528442382812,40069.04479980469,20483.84326171875,8699.25537109375,3776.3006591796875,12826.656494140625,17065.124755859375,6960.5086669921875,11491.289428710938
18962.213256835938,58931.75439453125,34323.48205566406,7349.9322509765625,15491.685974121094,11623.755859375,8045.660949707031,4287.243896484375,9048.273010253906,5807.527404785156,3386.165771484375,7424.505554199219
61820.951599121094,63754.286193847656,64024.16876220703,32214.988220214844,32524.817443847656,33614.937255859375,7249.554748535156,5707.65380859375,8190.45947265625,3524.4111938476562,3663.8107299804688,4684.3189697265625
36406.0908203125,63709.33752441406,46591.06573486328,22656.807250976562,41438.50311279297,30238.490783691406,14028.666076660156,3898.7417602539062,6896.568542480469,10441.504699707031,2177.0604248046875,1286.9899291992188
18427.79852294922,36914.92883300781,30142.782775878906,18593.494995117188,40595.03662109375,33600.802673339844,1362.126220703125,27474.57940673828,18314.68505859375,2850.3789672851562,952.3760375976562,2788.55126953125
13539.912048339844,21739.637084960938,20834.253356933594,12032.368103027344,7720.68212890625,18855.518432617188,25559.77862548828,13023.248046875,31833.017028808594,27625.121704101562,15676.614990234375,33466.11804199219
16166.8388671875,64087.92712402344,34530.99768066406,26515.239196777344,63117.505310058594,50471.80310058594,13244.244750976562,10528.698303222656,12285.201721191406,12184.888671875,5904.0594482421875,11034.369750976562
17775.884704589844,43180.611389160156,27338.421813964844,9713.136962890625,25050.19854736328,17325.66015625,10168.707885742188,8897.27978515625,15838.187683105469,12075.197326660156,15217.461791992188,18768.508544921875
7174.799072265625,28667.268615722656,16203.039855957031,16509.34814453125,22307.067626953125,20604.275146484375,9177.036437988281,1903.8234252929688,8487.875915527344,10389.813842773438,3057.0352783203125,8028.4046630859375
26810.05157470703,50106.47674560547,44247.57257080078,13718.095764160156,12434.063903808594,12571.054565429688,14091.664611816406,5975.5894775390625,9556.410461425781,12482.161376953125,4517.837158203125,5529.111083984375
20874.524841308594,41756.215270996094,28429.11944580078,21504.42578125,10882.979125976562,23525.67303466797,15317.125610351562,4012.543701171875,15941.981750488281,11721.295288085938,4060.4077758789062,12455.427612304688
6566.06884765625,16153.824584960938,9984.115539550781,41916.50634765625,42515.437561035156,40419.401306152344,51834.669921875,48803.361267089844,49050.040954589844,43603.58123779297,41143.08721923828,41389.82342529297
27249.26239013672,31147.488159179688,33873.74560546875,13240.71533203125,7497.215087890625,23487.359008789062,11620.680847167969,3670.9860229492188,24115.87969970703,9703.419067382812,3088.1849365234375,19863.48846435547
26618.30126953125,59912.03466796875,47006.828857421875,26162.19256591797,58471.21893310547,46614.25811767578,8865.264953613281,20278.737915039062,17816.19061279297,1180.5740356445312,785.8125,2988.8563232421875
46752.195739746094,59987.74548339844,56900.7216796875,6748.6468505859375,7769.245056152344,12361.78955078125,5653.821838378906,3196.069580078125,11118.175842285156,2813.9010620117188,2053.5827026367188,6274.6693115234375
39276.943359375,58456.076599121094,42750.32531738281,24479.68487548828,24523.71142578125,30237.265869140625,5244.078308105469,806.119873046875,13649.949523925781,499.070068359375,127.5526123046875,7068.599548339844
9317.870788574219,40015.39569091797,22824.364318847656,8189.665832519531,34800.323303222656,22463.973754882812,4851.397521972656,11162.186889648438,8748.500671386719,2012.9486694335938,471.07281494140625,1253.3068237304688
35905.75158691406,45810.11389160156,38548.95056152344,23638.56378173828,36022.26672363281,27693.550170898438,15434.306945800781,4388.9910888671875,17387.94256591797,12574.568969726562,2942.599365234375,15587.445617675781
16765.59393310547,46043.799255371094,33318.63995361328,12731.238830566406,8526.472534179688,31688.694213867188,11787.975524902344,5782.422302246094,29886.57958984375,10342.563049316406,4797.398193359375,25006.478393554688
8279.374450683594,35119.650634765625,18761.580444335938,16565.871154785156,25348.071716308594,20249.550170898438,8257.729309082031,21119.970947265625,12564.840698242188,6547.714660644531,18912.067443847656,10601.028381347656
494.84979248046875,38220.578369140625,8738.5654296875,1422.512451171875,4213.516418457031,4106.864013671875,3710.4205932617188,1747.762939453125,6927.9296875,6431.9659423828125,3232.9660034179688,10010.047058105469
2208.37646484375,16975.56622314453,7350.640319824219,3316.4013061523438,21321.535888671875,9550.289367675781,13126.091674804688,18231.84454345703,16149.29296875,3511.4619140625,1490.1365966796875,5999.3310546875
6885.622619628906,8776.963500976562,8671.547607421875,9829.710876464844,11240.243225097656,11912.658142089844,15008.057312011719,3173.6390991210938,14741.420471191406,15622.023620605469,1372.4855346679688,12965.261047363281
8708.910888671875,12160.461975097656,11373.327819824219,11222.104736328125,12128.480407714844,14254.110412597656,12327.394165039062,597.9235229492188,11910.4658203125,9881.854919433594,714.6808471679688,10952.597106933594
40397.594787597656,55388.753845214844,49920.298767089844,19471.841674804688,34934.24969482422,29058.357971191406,1811.1304931640625,2694.9228515625,2295.3056640625,13938.708374023438,8471.301452636719,10156.703857421875
4344.297546386719,9423.129455566406,6847.9478759765625,3514.827392578125,4142.7166748046875,4422.091857910156,12026.5791015625,9744.336547851562,11775.819519042969,22914.79833984375,16442.555114746094,21352.161010742188
20986.299926757812,33815.164489746094,32425.975952148438,4136.866455078125,1644.1812744140625,8001.601379394531,32936.790100097656,11168.442077636719,29704.835083007812,21809.178466796875,6000.605285644531,21961.248291015625
12382.841674804688,45165.62274169922,21765.092712402344,17756.94464111328,34892.980224609375,25948.92559814453,31610.50128173828,3243.0505981445312,33359.74169921875,22383.364501953125,4136.758728027344,21749.502990722656
12512.881103515625,19942.483276367188,18100.95001220703,9026.112487792969,12366.411804199219,12406.040466308594,18832.70001220703,6805.729064941406,16877.20867919922,30399.296630859375,9415.952270507812,25566.010864257812
439.6405029296875,13335.322998046875,3836.9520874023438,2818.0693359375,21143.612854003906,7409.57421875,16520.814514160156,35307.20379638672,20616.770263671875,16713.58837890625,34220.35430908203,20472.72393798828
761.7459716796875,39449.085693359375,10690.604309082031,7321.2828369140625,27970.208557128906,14841.510864257812,4185.080383300781,8285.884155273438,8713.065673828125,5116.2955322265625,2007.4148559570312,11359.950012207031
4400.865783691406,57149.10626220703,15259.455688476562,12260.327026367188,17555.412841796875,13948.513305664062,22264.431701660156,1041.2950439453125,18648.90118408203,14981.6640625,1548.2427978515625,13807.576232910156
1021.395751953125,32586.47186279297,8533.592651367188,20824.31072998047,49378.30407714844,27590.310668945312,5556.857421875,6211.957092285156,9527.872314453125,2537.8154296875,1650.4268188476562,5187.928771972656
6217.93896484375,28699.676818847656,15983.343994140625,25936.191650390625,8327.123657226562,19826.54461669922,24972.671447753906,997.288818359375,19884.367553710938,15402.577575683594,931.9998168945312,14232.507385253906
24545.34503173828,32490.004516601562,32673.032775878906,24393.76544189453,30077.728881835938,32006.00323486328,45408.93957519531,2438.1050415039062,35014.37939453125,38987.894592285156,261.84832763671875,30645.95098876953
6674.42431640625,19961.398376464844,13655.613525390625,4427.2069091796875,12897.709045410156,8130.9652099609375,10381.3916015625,7000.3590087890625,8412.962951660156,21344.031005859375,8529.665405273438,12247.384094238281
11686.369873046875,25570.515686035156,20576.72802734375,22276.44842529297,15877.992919921875,26479.595581054688,39373.12414550781,564.9625244140625,34574.084411621094,24174.89776611328,1076.890869140625,25614.929931640625
3853.8427734375,18625.126586914062,10790.959167480469,7511.765441894531,27829.06182861328,16356.728332519531,25925.68975830078,9800.794372558594,25292.884765625,26245.722717285156,906.99951171875,23255.003784179688
8678.188781738281,19990.892150878906,12687.211975097656,13449.633117675781,21494.16339111328,16932.855712890625,22949.192504882812,7730.853515625,24784.459838867188,25060.863891601562,6948.382873535156,30789.228881835938
60526.5546875,60460.36828613281,60633.09729003906,4056.1560668945312,5229.630615234375,6985.876708984375,4500.383605957031,3261.3460693359375,8193.14599609375,2410.6192626953125,3175.3255004882812,3945.0509033203125
28408.079467773438,44834.45574951172,39723.90069580078,9600.907958984375,11027.624755859375,13696.127014160156,10773.785888671875,7549.090759277344,19062.638732910156,10823.10205078125,5921.6494140625,19246.22723388672
14076.060119628906,31291.283203125,19405.379821777344,14857.135925292969,18555.000549316406,16618.619201660156,23805.315979003906,1023.9766235351562,18108.72186279297,17788.708618164062,1149.5479736328125,14176.743347167969
11881.983581542969,17823.385192871094,14319.624816894531,18107.14678955078,20688.029663085938,18387.651611328125,26835.83270263672,4102.682434082031,24435.99542236328,5209.379150390625,1323.7257690429688,9320.168518066406
27083.462890625,29980.759338378906,28373.026245117188,16219.443481445312,11061.0810546875,15555.538818359375,22727.35693359375,225.44842529296875,17590.46923828125,13552.259216308594,510.39093017578125,11648.422302246094
16268.007995605469,38595.153076171875,24466.877807617188,7219.893493652344,13480.400451660156,12003.697326660156,11704.4423828125,3871.3873291015625,15666.9306640625,7827.920166015625,3672.0665893554688,13753.981872558594
14705.942626953125,47168.335388183594,22543.753784179688,19311.41583251953,18787.049438476562,24389.583435058594,22584.052124023438,2310.3750610351562,26261.887573242188,18965.693725585938,1523.3783569335938,23001.740295410156
36983.11706542969,53335.97912597656,45509.764221191406,19932.234497070312,32254.52166748047,26666.203674316406,9346.9091796875,12647.520935058594,12329.429260253906,3722.5781860351562,4189.211975097656,5014.080322265625
24995.18341064453,40586.815368652344,29986.01043701172,20306.096252441406,33309.700439453125,24133.956665039062,41091.403259277344,14662.215393066406,28431.29754638672,41694.03009033203,8456.283935546875,26592.58123779297
39415.90759277344,52299.617248535156,40314.142578125,16189.098327636719,6565.714294433594,15160.084838867188,13179.846374511719,1784.5078735351562,12096.360534667969,6689.2708740234375,811.2265625,6124.9730224609375
18990.919799804688,35384.549255371094,24460.321044921875,10089.5986328125,2555.233642578125,15070.650695800781,8512.1318359375,1741.868408203125,13746.554626464844,7081.447570800781,274.83038330078125,12560.141967773438
16875.38946533203,39877.849853515625,25232.0810546875,7201.54931640625,13231.335083007812,11989.957153320312,11892.291198730469,3909.7244873046875,15923.116821289062,7846.143859863281,3715.0067749023438,13686.419494628906
4474.679443359375,27593.975036621094,13220.867126464844,9548.693786621094,33303.50183105469,19080.420837402344,16487.954223632812,33652.62567138672,24802.20782470703,25610.611389160156,29545.687255859375,29463.461181640625
9689.077941894531,46029.031494140625,32505.631469726562,13923.706848144531,23124.391967773438,17992.877502441406,1217.3154907226562,1499.8191528320312,1381.4765014648438,1537.0596923828125,2064.3889770507812,1985.26318359375
6747.58984375,25303.29913330078,11768.991027832031,10348.778198242188,16254.662658691406,11197.44287109375,24241.60467529297,25518.5009765625,22908.073364257812,30264.01873779297,32138.652954101562,28727.042419433594
5030.570373535156,28331.648498535156,13359.97607421875,8561.825073242188,21379.351440429688,14022.902221679688,16396.612182617188,24136.60626220703,20825.84393310547,31450.22088623047,41892.407470703125,37843.23193359375
42573.19616699219,34233.368225097656,44190.189025878906,14420.156188964844,12855.094604492188,17357.794921875,2241.2110595703125,977.4974975585938,3060.3081665039062,10355.366394042969,5280.548400878906,11915.083801269531
3843.3316650390625,29794.31005859375,12732.076843261719,8473.836486816406,34408.242248535156,18621.357360839844,8390.504943847656,19832.471557617188,14075.690185546875,35524.76647949219,48238.30236816406,43760.08984375
3203.685791015625,28856.886169433594,14100.323120117188,3684.693359375,15222.768005371094,11038.572082519531,7105.6883544921875,2840.93359375,15272.622802734375,9771.125915527344,3140.8095703125,21438.465576171875
3098.4974975585938,27198.687866210938,11379.547424316406,5972.217712402344,18698.608764648438,11629.003112792969,25836.485473632812,34084.29626464844,31270.823852539062,32528.746032714844,43184.22106933594,39177.190185546875
4081.7119140625,27487.868713378906,13102.452209472656,8600.763732910156,26251.777954101562,16583.078063964844,12645.332641601562,20924.330627441406,17554.83203125,25007.234008789062,30869.32403564453,29815.144104003906
15654.138549804688,26269.674743652344,23241.292541503906,15974.230285644531,15877.077026367188,19528.388732910156,12102.673278808594,7092.921447753906,12048.023986816406,6221.2138671875,3592.4464111328125,6243.024475097656
12390.232116699219,31717.912963867188,23427.121459960938,4345.035461425781,3946.9349365234375,8450.651611328125,12914.869201660156,22568.4951171875,21160.15460205078,1439.7406616210938,9153.946411132812,5036.457092285156
16681.24737548828,56069.663635253906,30582.155822753906,6931.2730712890625,15322.8427734375,10968.652770996094,6073.671813964844,3158.7222900390625,6840.6181640625,4648.849060058594,2529.7515258789062,5942.189453125
21032.88604736328,41414.300354003906,36315.70001220703,3877.1181030273438,6620.3748779296875,7817.909362792969,4603.564270019531,5413.0067138671875,9226.015502929688,2886.774169921875,2802.4500122070312,6637.133056640625
17847.210876464844,34455.17041015625,40769.927185058594,22002.47381591797,30982.941528320312,36018.03527832031,2711.8561401367188,3398.248779296875,3251.8440551757812,1494.21875,2363.0153198242188,2882.586669921875
13148.315979003906,28379.08819580078,18316.069274902344,14559.55517578125,29305.308166503906,20153.55157470703,7357.440246582031,5756.25341796875,8154.336730957031,2137.289306640625,458.69140625,3087.2702026367188
39953.350036621094,58602.9873046875,57783.13458251953,9820.400512695312,4282.690002441406,9404.827880859375,14954.072326660156,1198.1199340820312,6806.380676269531,11932.446166992188,867.8662109375,3848.0336303710938
192.29925537109375,52913.63201904297,16537.183837890625,6400.4273681640625,19574.34930419922,12210.69775390625,8507.444885253906,5225.779052734375,6645.6810302734375,7465.915771484375,5004.530090332031,5608.648742675781
29506.17303466797,52033.422119140625,45305.90155029297,27974.65460205078,14591.130920410156,26313.517150878906,23625.343322753906,12732.995422363281,22565.787475585938,13143.915161132812,6585.2265625,12824.211364746094
422.95062255859375,24145.395629882812,11182.498168945312,5541.5931396484375,34456.692138671875,23427.79461669922,16009.697204589844,10422.891662597656,15300.744018554688,10675.571228027344,6757.874267578125,10316.165344238281
33347.62170410156,48276.04235839844,41634.77966308594,5583.98388671875,21027.89422607422,14374.930786132812,5334.867431640625,7143.552429199219,11249.206237792969,4131.349426269531,379.5513916015625,9069.614501953125
32680.51904296875,44284.486755371094,34424.20782470703,31324.12469482422,39890.87060546875,32154.39031982422,16436.20391845703,24253.162109375,18410.92742919922,14370.56298828125,10573.093505859375,13236.507751464844
24553.805541992188,42418.57092285156,31093.48358154297,28491.781311035156,36013.30975341797,30317.483459472656,15896.137268066406,17646.82537841797,17336.322204589844,11029.629028320312,7555.750427246094,10886.979675292969
21079.255432128906,44590.31799316406,31929.292114257812,28517.656982421875,21958.209106445312,25333.44305419922,21902.932495117188,14170.55517578125,18203.833557128906,15356.949035644531,13758.014099121094,13789.478942871094
4021.6362915039062,20762.5244140625,9781.17578125,9153.920471191406,29239.157653808594,15739.115234375,12211.22998046875,19201.490234375,14399.849609375,22786.012817382812,14168.268981933594,17694.935485839844
11174.311157226562,40674.955139160156,23484.210021972656,9774.80810546875,9434.688781738281,9028.297668457031,16418.090454101562,9214.20751953125,15703.522033691406,18156.328247070312,8709.330322265625,14976.747680664062
1122.5078735351562,44103.851806640625,12288.870727539062,12597.423645019531,46127.36492919922,34915.12353515625,8172.309814453125,2022.32958984375,2390.8881225585938,3306.1719360351562,135.626708984375,772.4828491210938
309.3802490234375,22660.692443847656,11128.981201171875,6352.942138671875,28087.384521484375,19344.57958984375,5018.5921630859375,22310.70068359375,13681.224365234375,6913.5760498046875,10334.758666992188,8641.851501464844
7006.313720703125,40735.807556152344,25841.188598632812,15385.826538085938,26884.657958984375,22902.544189453125,13963.702453613281,13966.141784667969,14035.281616210938,10521.416198730469,8801.222961425781,8639.017944335938
20682.155212402344,36600.76574707031,27162.096618652344,23742.94744873047,14345.522888183594,24057.95635986328,9620.584594726562,3804.8200073242188,10238.087768554688,7641.873962402344,2775.0861206054688,8413.844177246094
6553.075988769531,21365.112731933594,12926.398742675781,13367.451965332031,18736.01220703125,16730.97528076172,8595.989440917969,2510.6663208007812,8152.955871582031,9052.201416015625,3460.0064086914062,7559.755920410156
32898.4150390625,51118.99768066406,50775.85827636719,26867.388244628906,30509.10986328125,30552.627075195312,11128.355285644531,8896.48583984375,9336.472534179688,6117.168151855469,3370.5858154296875,3897.821044921875
21956.22930908203,32512.532653808594,26758.110961914062,23814.694702148438,31329.97869873047,27371.098083496094,11837.451049804688,13635.521179199219,13854.115905761719,4684.431335449219,2428.145751953125,4253.3319091796875
2212.2152709960938,26992.192443847656,8204.125793457031,5920.370056152344,34328.753845214844,14921.06298828125,10934.431823730469,17854.116638183594,14340.086975097656,41182.65069580078,37044.92218017578,42301.67053222656
18015.1640625,23203.869995117188,26792.14990234375,20790.947509765625,15616.599731445312,24114.634765625,13000.304992675781,2012.7607421875,9477.142883300781,14823.754760742188,2989.4894409179688,11533.431518554688
16245.932922363281,42460.67657470703,25815.725341796875,10095.689514160156,27492.92041015625,17967.4521484375,8641.145812988281,7492.753601074219,13905.092468261719,10614.006896972656,13075.145935058594,16407.17462158203
12200.796813964844,63780.8056640625,29939.332153320312,22563.265686035156,63275.724548339844,46662.576416015625,11807.931030273438,11590.792724609375,11485.204284667969,10199.043518066406,4487.519104003906,9190.307556152344
21376.197875976562,30897.064514160156,26195.320434570312,11581.706420898438,5135.999206542969,14471.04638671875,9648.594665527344,3951.1905517578125,11068.708740234375,12393.421813964844,6342.0203857421875,15948.423278808594
21011.40252685547,25001.841674804688,26257.021850585938,16879.424438476562,14751.207275390625,17311.64990234375,13749.662048339844,4201.024230957031,9570.755065917969,11144.10595703125,2224.9273681640625,6764.1610107421875
13962.28662109375,28451.799438476562,22413.926635742188,10134.184814453125,19886.896850585938,14738.523376464844,1156.3163452148438,8641.661071777344,3834.8938598632812,9014.932006835938,13304.649475097656,11135.929504394531
2670.65478515625,22550.221130371094,8571.495483398438,21014.901794433594,22342.963745117188,22289.2041015625,6536.200012207031,3697.61376953125,8942.889526367188,4736.398010253906,902.8655395507812,8367.906433105469
30026.67120361328,34975.444274902344,35400.170166015625,21836.70880126953,14063.543762207031,19605.539672851562,8588.688171386719,1922.9383544921875,7456.0372314453125,6508.769287109375,1333.2444458007812,6000.2337646484375
24902.251342773438,24792.33331298828,30837.14678955078,29837.62353515625,17259.60760498047,30958.154296875,23862.616638183594,10646.228942871094,22987.448120117188,18078.73876953125,7901.064697265625,16315.788879394531
9264.326110839844,34640.477111816406,21295.681030273438,9612.665649414062,23223.904907226562,17070.21630859375,16710.31658935547,17040.765014648438,18524.180419921875,4631.5543212890625,5202.072570800781,5795.038330078125
28171.940490722656,44275.22497558594,38938.83624267578,19053.430053710938,20422.10186767578,23520.708435058594,11060.899536132812,6926.118225097656,12904.221557617188,17540.973693847656,12579.267333984375,18925.120666503906
7363.3988037109375,18756.327026367188,14778.110656738281,6090.030029296875,16513.372192382812,12523.106567382812,2820.8309326171875,10737.082458496094,7199.849304199219,2065.34423828125,4518.710998535156,4066.3718872070312
3056.8682861328125,19451.92236328125,8795.981201171875,5381.880187988281,20579.540588378906,11568.2431640625,17763.66961669922,7999.0745849609375,15074.786804199219,13065.508422851562,6094.3341064453125,11405.567565917969
13437.099670410156,38029.80114746094,26196.078979492188,9041.869567871094,14935.062866210938,12697.381958007812,13026.328369140625,9609.201232910156,11618.415954589844,13301.820129394531,9370.495483398438,11524.234436035156
19111.190368652344,36403.916442871094,29739.381103515625,19615.524169921875,14011.293212890625,17269.967895507812,14766.324768066406,9727.707458496094,12466.454467773438,2253.8648071289062,1771.6835327148438,2169.267333984375
7105.646484375,31161.515686035156,18199.99090576172,7914.870849609375,14904.922607421875,11984.947509765625,9305.275634765625,7961.134033203125,9483.058898925781,15888.829284667969,12777.977172851562,14538.688537597656
734.7533569335938,18891.852966308594,5770.541198730469,9290.521240234375,27019.919067382812,18254.02166748047,15991.858215332031,8511.72119140625,18021.540954589844,34058.42297363281,15193.602416992188,30245.450134277344
1303.8696899414062,8218.746826171875,4305.2386474609375,13266.708679199219,20623.68243408203,17821.44482421875,16464.952087402344,8992.279541015625,15401.300537109375,13365.226379394531,7734.402770996094,12821.990844726562
1793.7459716796875,17287.86346435547,7795.813293457031,12115.854553222656,14507.895385742188,15193.797180175781,19622.081665039062,10889.123046875,17928.3095703125,21014.93377685547,12667.276672363281,19110.189819335938
56183.573669433594,57699.02716064453,57781.28289794922,19769.078552246094,38643.40368652344,29683.907592773438,7869.81298828125,19380.744140625,16230.912048339844,7263.027404785156,11727.928894042969,10024.2724609375
2786.9136352539062,18632.78106689453,8542.067626953125,11469.330261230469,27072.08477783203,18483.853942871094,10010.205932617188,5071.853942871094,8694.436157226562,17663.87646484375,7862.8155517578125,14435.787231445312
5617.51123046875,54880.24578857422,21569.73162841797,9335.59375,23923.639038085938,19038.498474121094,10758.039428710938,7427.249938964844,17887.626708984375,11848.5869140625,9033.981018066406,18693.467712402344
56286.66485595703,60436.00012207031,60667.999755859375,11272.291076660156,9511.517578125,15941.365966796875,9995.484130859375,6299.628112792969,15912.264770507812,22111.326049804688,6971.6131591796875,38624.146423339844
24582.102294921875,31543.986083984375,30399.46368408203,8454.006286621094,9544.5576171875,12542.7568359375,2406.2862548828125,1687.10986328125,7394.4820556640625,2229.281005859375,843.3568115234375,7897.182067871094
21212.63653564453,62234.15625,34085.71856689453,13702.51025390625,24377.762084960938,21801.42840576172,4900.455993652344,3108.3167724609375,8210.253112792969,3794.9664916992188,2551.9885864257812,6613.5445556640625
28711.75311279297,50544.55596923828,31346.761108398438,21295.383422851562,8226.947875976562,14592.2294921875,7885.4237060546875,3360.45947265625,12195.113220214844,6434.018493652344,2502.092041015625,10228.732177734375
33302.07775878906,53487.813537597656,37684.40106201172,24293.722717285156,23030.939575195312,22747.04608154297,8966.590515136719,5196.219665527344,7731.683837890625,8771.721496582031,14847.13720703125,10103.708068847656
39865.596130371094,55914.02850341797,43263.164001464844,30749.165771484375,37369.62170410156,31182.325561523438,6768.910888671875,5002.315368652344,7018.730712890625,3337.4812622070312,2047.1370849609375,3097.8460693359375
60751.842529296875,64872.677001953125,64834.53546142578,18855.484436035156,29309.786193847656,28425.717041015625,9125.809631347656,5724.829345703125,9765.007019042969,3891.8778686523438,2315.495849609375,4806.982727050781
28376.98681640625,35349.57696533203,29101.774169921875,8656.335693359375,6325.422119140625,6755.8095703125,6304.8277587890625,1572.8798828125,4543.7882080078125,13917.110961914062,1621.9312744140625,8069.51220703125
