0,1,2,3,4,5,6,7,8
108.90818014705883,250.46502757352943,165.7767463235294,144.37738970588236,183.5321231617647,182.6258731617647,69.69715073529412,15.643520220588234,102.63782169117647
137.47054227941177,152.5946231617647,149.24241727941177,128.2130974264706,99.60211397058823,118.51819852941176,88.33304227941177,53.160661764705885,78.49770220588235
87.7890625,164.4344669117647,124.51576286764706,54.87068014705882,62.148759191176474,55.26364889705882,34.383363970588235,29.65018382352941,31.831755514705883
73.10059742647059,82.02522977941176,79.78823529411764,28.286488970588234,40.760064338235296,35.961488970588235,18.81295955882353,35.3625,33.1725643382353
75.50758272058823,115.68451286764706,90.19926470588236,143.03984375,149.64558823529413,142.39921875,97.59430147058823,63.951976102941174,85.47996323529412
204.53883272058823,202.2579044117647,215.7165900735294,105.98800551470588,102.91525735294118,120.90045955882353,71.01530330882353,56.63644301470588,76.76286764705883
80.10537683823529,228.86465992647058,159.79260110294118,150.47472426470588,154.7619944852941,157.4738051470588,125.69237132352941,113.87734375,125.37509191176471
89.68423713235295,195.97688419117648,131.58492647058824,144.14765625,134.57224264705883,132.4288143382353,144.47697610294117,118.4400275735294,128.00441176470588
68.66383272058823,203.45317095588234,140.39411764705883,170.1432444852941,174.84411764705882,172.69710477941177,125.86401654411765,135.41153492647058,131.9811580882353
204.65762867647058,249.47210477941175,242.92035845588236,90.51760110294117,100.55386029411764,100.66966911764706,70.62573529411765,76.12104779411764,74.63111213235294
118.41695772058823,247.21534926470588,191.87265625,134.1334099264706,147.14659926470588,139.60151654411766,99.48910845588236,92.80611213235294,93.86976102941176
136.71709558823528,125.03782169117648,134.25698529411764,169.9522518382353,151.75611213235294,161.88998161764707,100.64044117647059,97.90174632352941,101.46893382352941
87.76383272058824,123.6328125,108.99590992647059,156.66112132352941,152.22311580882354,162.8728400735294,101.06181066176471,27.02858455882353,95.35225183823529
86.56888786764706,79.10197610294118,81.57182904411765,99.35101102941177,90.90519301470589,92.97389705882352,79.45022977941177,76.48791360294118,77.25625
71.75822610294118,132.7394301470588,108.79379595588236,109.15969669117646,138.4063419117647,126.4712775735294,83.15340073529411,115.77918198529412,101.35790441176471
210.08092830882353,224.32513786764707,220.62817095588235,140.90735294117647,137.61755514705882,142.61098345588235,72.071875,36.56245404411764,52.475551470588236
